"Level";"Country";"State";"Place";"void";"Longitude";"Latitude";"ZoomLevel";"Icon"
2;Australia;Victoria;Balcombe;;145.0291667;-38.2577778;6;
2;Australia;Victoria;Bald Hills;;143.85;-37.4333333;6;
2;Australia;Victoria;Bald Rock;;144.2166667;-36.0333333;6;
2;Australia;Victoria;Ballaarat;;143.85;-37.5666667;6;
2;Australia;Victoria;Ballam Park;;145.15;-38.15;6;
2;Australia;Victoria;Ballan;;144.25;-37.6;6;
2;Australia;Victoria;Ballangeich North;;142.6833333;-38.1833333;6;
2;Australia;Victoria;Ballangeich;;142.6666667;-38.2166667;6;
2;Australia;Victoria;Ballapur;;142.7666667;-35.9666667;6;
2;Australia;Victoria;Ballarat;;143.85;-37.5666667;6;
2;Australia;Victoria;Ballendella;;144.65;-36.3;6;
2;Australia;Victoria;Balliang East;;144.45;-37.7833333;6;
2;Australia;Victoria;Balliang;;144.3666667;-37.8333333;6;
2;Australia;Victoria;Ballyrogan;;143.1333333;-37.4333333;6;
2;Australia;Victoria;Balmattum East;;145.65;-36.7166667;6;
2;Australia;Victoria;Balmattum;;145.65;-36.7;6;
2;Australia;Victoria;Balmoral;;141.85;-37.25;6;
2;Australia;Victoria;Balnarring Beach;;145.1166667;-38.4;6;
2;Australia;Victoria;Balnarring;;145.1333333;-38.3666667;6;
2;Australia;Victoria;Balook;;146.5666667;-38.4333333;6;
2;Australia;Victoria;Balrootan North;;141.7166667;-36.3;6;
2;Australia;Victoria;Bamawm Extension;;144.6;-36.2166667;6;
2;Australia;Victoria;Bamawm;;144.6166667;-36.2833333;6;
2;Australia;Victoria;Bambra;;143.9333333;-38.3666667;6;
2;Australia;Victoria;Bamganie;;143.9833333;-37.9333333;6;
2;Australia;Victoria;Banbrae Park;;144.5833333;-37.8166667;6;
2;Australia;Victoria;Bandiana;;146.9333333;-36.15;6;
2;Australia;Victoria;Bangerang;;142.5833333;-36.2;6;
2;Australia;Victoria;Bannerton;;142.7833333;-34.7;6;
2;Australia;Victoria;Bannockburn;;144.1666667;-38.05;6;
2;Australia;Victoria;Banool;;143.55;-38.5666667;6;
2;Australia;Victoria;Banyan;;142.75;-35.6333333;6;
2;Australia;Victoria;Banyena;;142.8333333;-36.5666667;6;
2;Australia;Victoria;Baranduda;;146.9666667;-36.2;6;
2;Australia;Victoria;Barep;;144.9833333;-36.2;6;
2;Australia;Victoria;Barfold;;144.5166667;-37.0833333;6;
2;Australia;Victoria;Baring;;142.05;-35.4;6;
2;Australia;Victoria;Baringhup East;;144.0166667;-36.9666667;6;
2;Australia;Victoria;Baringhup;;143.9666667;-36.9833333;6;
2;Australia;Victoria;Barkers Creek;;144.25;-37.0166667;6;
2;Australia;Victoria;Barkly;;143.2;-36.9333333;6;
2;Australia;Victoria;Barkstead;;144.1;-37.45;6;
2;Australia;Victoria;Barmah Township;;144.9666667;-36.0166667;6;
2;Australia;Victoria;Barmah;;144.9666667;-36.0166667;6;
2;Australia;Victoria;Barnadown;;144.55;-36.65;6;
2;Australia;Victoria;Barnawartha;;146.6666667;-36.1;6;
2;Australia;Victoria;Barnedown;;144.55;-36.65;6;
2;Australia;Victoria;Barongarook;;143.6;-38.4166667;6;
2;Australia;Victoria;Barpinba;;143.6333333;-38.1;6;
2;Australia;Victoria;Barrakee;;143.45;-36.2666667;6;
2;Australia;Victoria;Barramunga;;143.6833333;-38.5833333;6;
2;Australia;Victoria;Barraport;;143.6833333;-36.0166667;6;
2;Australia;Victoria;Barrys Reef;;144.3;-37.4666667;6;
2;Australia;Victoria;Barwite;;146.1666667;-37;6;
2;Australia;Victoria;Barwo;;145.1666667;-36.0333333;6;
2;Australia;Victoria;Barwon Downs;;143.75;-38.4666667;6;
2;Australia;Victoria;Barwon Heads;;144.5;-38.2833333;6;
2;Australia;Victoria;Barwon;;143.75;-38.4666667;6;
2;Australia;Victoria;Bass;;145.45;-38.4833333;6;
2;Australia;Victoria;Batchica;;142.3833333;-36.2;6;
2;Australia;Victoria;Batesford;;144.2833333;-38.1;6;
2;Australia;Victoria;Bathumi;;146.0833333;-36.0166667;6;
2;Australia;Victoria;Baulkamaugh North;;145.3833333;-36;6;
2;Australia;Victoria;Baulkamaugh;;145.3833333;-36;6;
2;Australia;Victoria;Baxter;;145.15;-38.2;6;
2;Australia;Victoria;Bayindeen;;143.1666667;-37.3166667;6;
2;Australia;Victoria;Bayles;;145.5666667;-38.1833333;6;
2;Australia;Victoria;Baynton;;144.6;-37.1333333;6;
2;Australia;Victoria;Bayswater;;145.2666667;-37.85;6;
2;Australia;Victoria;Beaconsfield Upper;;145.4166667;-38;6;
2;Australia;Victoria;Beaconsfield;;145.3666667;-38.05;6;
2;Australia;Victoria;Bealiba;;143.55;-36.8;6;
2;Australia;Victoria;Beauchamp;;143.5666667;-35.6166667;6;
2;Australia;Victoria;Beaufort;;143.3833333;-37.4166667;6;
2;Australia;Victoria;Beazleys Bridge;;143.1666667;-36.7;6;
2;Australia;Victoria;Beeac;;143.6333333;-38.2;6;
2;Australia;Victoria;Beech Forest;;143.5666667;-38.6333333;6;
2;Australia;Victoria;Beechworth;;146.7166667;-36.3666667;6;
2;Australia;Victoria;Beenak;;145.6333333;-37.9;6;
2;Australia;Victoria;Belgrave Heights;;145.35;-37.9166667;6;
2;Australia;Victoria;Belgrave South;;145.3333333;-37.9333333;6;
2;Australia;Victoria;Belgrave;;145.35;-37.9;6;
2;Australia;Victoria;Bell Bird;;148.8166667;-37.65;6;
2;Australia;Victoria;Bellarine;;144.6166667;-38.1333333;6;
2;Australia;Victoria;Bellbrae;;144.2666667;-38.3333333;6;
2;Australia;Victoria;Belmont;;144.35;-38.1666667;6;
2;Australia;Victoria;Bena;;145.7666667;-38.4166667;6;
2;Australia;Victoria;Benalla;;145.9833333;-36.55;6;
2;Australia;Victoria;Benambra;;147.7166667;-36.95;6;
2;Australia;Victoria;Benayeo;;141.05;-36.9;6;
2;Australia;Victoria;Bendigo;;144.2833333;-36.7666667;6;
2;Australia;Victoria;Bendoc;;148.9;-37.1333333;6;
2;Australia;Victoria;Bendock;;148.9;-37.1333333;6;
2;Australia;Victoria;Benetook;;142;-34.3666667;6;
2;Australia;Victoria;Bengworden;;147.4666667;-37.9833333;6;
2;Australia;Victoria;Benjeroop;;143.8333333;-35.5;6;
2;Australia;Victoria;Benloch;;144.7;-37.2166667;6;
2;Australia;Victoria;Bennison;;146.25;-38.6666667;6;
2;Australia;Victoria;Beremboke;;144.25;-37.7833333;6;
2;Australia;Victoria;Berrimal;;143.4833333;-36.4833333;6;
2;Australia;Victoria;Berringa;;143.7;-37.7666667;6;
2;Australia;Victoria;Berringama;;147.65;-36.2166667;6;
2;Australia;Victoria;Berriwillock;;143;-35.6333333;6;
2;Australia;Victoria;Berrybank;;143.4833333;-37.9833333;6;
2;Australia;Victoria;Berrys Creek;;146.0666667;-38.4166667;6;
2;Australia;Victoria;Berwick;;145.35;-38.0333333;6;
2;Australia;Victoria;Bessiebelle;;141.9666667;-38.15;6;
2;Australia;Victoria;Bet Bet;;143.75;-36.9166667;6;
2;Australia;Victoria;Bethanga;;147.1;-36.1166667;6;
2;Australia;Victoria;Betley;;143.8;-36.9;6;
2;Australia;Victoria;Beulah;;142.4333333;-35.9333333;6;
2;Australia;Victoria;Beveridge;;144.9833333;-37.4833333;6;
2;Australia;Victoria;Beyal;;142.6333333;-36.1333333;6;
2;Australia;Victoria;Big Pats Creek;;145.75;-37.7833333;6;
2;Australia;Victoria;Biggara;;148.0333333;-36.2666667;6;
2;Australia;Victoria;Billabong;;142.2166667;-34.2666667;6;
2;Australia;Victoria;Bindi;;147.8333333;-37.1166667;6;
2;Australia;Victoria;Binginwarra;;146.45;-38.5833333;6;
2;Australia;Victoria;Binginwarri;;146.45;-38.5833333;6;
2;Australia;Victoria;Binginwarrie;;146.45;-38.5833333;6;
2;Australia;Victoria;Birchip;;142.9333333;-35.9833333;6;
2;Australia;Victoria;Birnam;;143.6;-38.4666667;6;
2;Australia;Victoria;Birrego;;146.55;-34.9833333;6;
2;Australia;Victoria;Birregurra;;143.7833333;-38.3333333;6;
2;Australia;Victoria;Bittern;;145.1666667;-38.3333333;6;
2;Australia;Victoria;Black Flat;;145.1666667;-37.8666667;6;
2;Australia;Victoria;Black Lead;;143.85;-37.65;6;
2;Australia;Victoria;Black Springs;;145.3166667;-37.7666667;6;
2;Australia;Victoria;Blackheath;;142.25;-36.4666667;6;
2;Australia;Victoria;Blackwarry;;146.65;-38.4;6;
2;Australia;Victoria;Blackwood Forest;;145.6166667;-38.5;6;
2;Australia;Victoria;Blackwood;;144.3333333;-37.4833333;6;
2;Australia;Victoria;Blakeville;;144.2166667;-37.5166667;6;
2;Australia;Victoria;Blampied;;144.05;-37.3666667;6;
2;Australia;Victoria;Blowhard;;143.8;-37.4333333;6;
2;Australia;Victoria;Bobinawarrah;;146.5;-36.5166667;6;
2;Australia;Victoria;Bochara;;141.9333333;-37.7;6;
2;Australia;Victoria;Bogong;;147.2166667;-36.8;6;
2;Australia;Victoria;Boho South;;145.8;-36.7833333;6;
2;Australia;Victoria;Boho;;145.8333333;-36.7166667;6;
2;Australia;Victoria;Boigbeat;;142.9166667;-35.55;6;
2;Australia;Victoria;Boinka;;141.6;-35.2;6;
2;Australia;Victoria;Boisdale;;146.9833333;-37.8833333;6;
2;Australia;Victoria;Bolga;;147.1833333;-36.2333333;6;
2;Australia;Victoria;Bolinda;;144.75;-37.4333333;6;
2;Australia;Victoria;Bolton;;142.8833333;-34.9666667;6;
2;Australia;Victoria;Bolwarra;;141.6166667;-38.2833333;6;
2;Australia;Victoria;Bolwarrah;;144.1;-37.5166667;6;
2;Australia;Victoria;Bonang West;;148.6833333;-37.1666667;6;
2;Australia;Victoria;Bonang;;148.75;-37.2;6;
2;Australia;Victoria;Bonbeach;;145.1227778;-38.0652778;6;
2;Australia;Victoria;Bonegilla;;147;-36.15;6;
2;Australia;Victoria;Boneo;;144.8833333;-38.4166667;6;
2;Australia;Victoria;Bonnie Doon;;145.8666667;-37.0166667;6;
2;Australia;Victoria;Bookar;;143.1;-38.1333333;6;
2;Australia;Victoria;Boolarong;;146.25;-38.5666667;6;
2;Australia;Victoria;Boolarra South;;146.2833333;-38.45;6;
2;Australia;Victoria;Boolarra;;146.2666667;-38.3833333;6;
2;Australia;Victoria;Boolite;;142.6666667;-36.35;6;
2;Australia;Victoria;Boomahnoomoonah;;146.1;-36.1333333;6;
2;Australia;Victoria;Boonah;;143.9333333;-38.4166667;6;
2;Australia;Victoria;Boorcan;;143.0166667;-38.2166667;6;
2;Australia;Victoria;Boorhaman;;146.3;-36.2333333;6;
2;Australia;Victoria;Booroolite;;146.2;-37.15;6;
2;Australia;Victoria;Booroopki;;141.25;-36.7666667;6;
2;Australia;Victoria;Boort;;143.7166667;-36.1166667;6;
2;Australia;Victoria;Boosey South;;145.7833333;-36.05;6;
2;Australia;Victoria;Boosey;;145.7833333;-36.05;6;
2;Australia;Victoria;Bopeep;;143.7;-37.55;6;
2;Australia;Victoria;Boralma;;146.4166667;-36.2166667;6;
2;Australia;Victoria;Boronia;;145.2833333;-37.8666667;6;
2;Australia;Victoria;Borung;;143.75;-36.3;6;
2;Australia;Victoria;Bostocks Creek;;143.1166667;-38.3;6;
2;Australia;Victoria;Boundary Bend;;143.15;-34.7;6;
2;Australia;Victoria;Bowenvale;;143.7166667;-37;6;
2;Australia;Victoria;Boweya North;;146.0833333;-36.2;6;
2;Australia;Victoria;Boweya;;146.1333333;-36.2666667;6;
2;Australia;Victoria;Box Hill;;145.1333333;-37.8166667;6;
2;Australia;Victoria;Boxwood;;145.8;-36.3166667;6;
2;Australia;Victoria;Boyeo;;141.5333333;-36.2333333;6;
2;Australia;Victoria;Boys;;146.05;-38.6833333;6;
2;Australia;Victoria;Bradshaw;;144.1833333;-37.5833333;6;
2;Australia;Victoria;Bradshaws Creek;;144.1833333;-37.5833333;6;
2;Australia;Victoria;Bradvale;;143.4;-37.7833333;6;
2;Australia;Victoria;Braeside;;145.1166667;-37.9833333;6;
2;Australia;Victoria;Brandy Creek;;145.9;-38.1;6;
2;Australia;Victoria;Branxholme;;141.8;-37.8666667;6;
2;Australia;Victoria;Breakaway Creek;;141.8;-38.0166667;6;
2;Australia;Victoria;Breamiea;;144.3908333;-38.2961111;6;
2;Australia;Victoria;Brewster;;143.5166667;-37.4833333;6;
2;Australia;Victoria;Briagolong;;147.0666667;-37.85;6;
2;Australia;Victoria;Briar Hill;;145.1166667;-37.7166667;6;
2;Australia;Victoria;Bridge Inn;;142.8333333;-37.0166667;6;
2;Australia;Victoria;Bridgewater;;143.95;-36.6;6;
2;Australia;Victoria;Bridgewater-on-Loddon;;143.95;-36.6;6;
2;Australia;Victoria;Bright;;146.9666667;-36.75;6;
2;Australia;Victoria;Brighton;;145;-37.9166667;6;
2;Australia;Victoria;Brim;;142.4166667;-36.0833333;6;
2;Australia;Victoria;Brimboal;;141.4;-37.3833333;6;
2;Australia;Victoria;Brimin;;146.2333333;-36.05;6;
2;Australia;Victoria;Brimpaen;;142.2;-37.0333333;6;
2;Australia;Victoria;Bringalbert South;;141.1666667;-36.85;6;
2;Australia;Victoria;Bringalbert;;141.1666667;-36.85;6;
2;Australia;Victoria;Brington Beach;;144.99;-37.9288889;6;
2;Australia;Victoria;Brit Brit;;141.7666667;-37.4333333;6;
2;Australia;Victoria;Broadford;;145.0666667;-37.2;6;
2;Australia;Victoria;Broadmeadows;;144.9;-37.6666667;6;
2;Australia;Victoria;Broadwater;;142.05;-38.1333333;6;
2;Australia;Victoria;Brodribb River;;148.5666667;-37.7;6;
2;Australia;Victoria;Bromley;;143.7666667;-36.8833333;6;
2;Australia;Victoria;Bronzewing;;142.3833333;-35.1833333;6;
2;Australia;Victoria;Brookside;;146.8833333;-36.7333333;6;
2;Australia;Victoria;Brookville;;147.6166667;-37.3333333;6;
2;Australia;Victoria;Broomfield;;143.9166667;-39.3833333;6;
2;Australia;Victoria;Broughton;;141.35;-36.1666667;6;
2;Australia;Victoria;Browns Plains;;146.6666667;-36.05;6;
2;Australia;Victoria;Bruarong;;146.85;-36.4166667;6;
2;Australia;Victoria;Brucknell South;;142.9333333;-38.45;6;
2;Australia;Victoria;Brucknell;;142.9333333;-38.45;6;
2;Australia;Victoria;Brunswick;;144.9666667;-37.7666667;6;
2;Australia;Victoria;Bruthen;;147.8166667;-37.7166667;6;
2;Australia;Victoria;Bruxton;;145.7166667;-37.4166667;6;
2;Australia;Victoria;Buangor;;143.1666667;-37.3666667;6;
2;Australia;Victoria;Buchan South;;148.1166667;-37.5666667;6;
2;Australia;Victoria;Buchan;;148.1833333;-37.5;6;
2;Australia;Victoria;Buchanan;;143.55;-38.6333333;6;
2;Australia;Victoria;Bucheen Creek;;147.55;-36.4166667;6;
2;Australia;Victoria;Buckland Lower;;146.85;-36.8;6;
2;Australia;Victoria;Buckland;;146.85;-36.8833333;6;
2;Australia;Victoria;Buckley;;144.1;-38.2333333;6;
2;Australia;Victoria;Buckleys Swamp;;142.0666667;-37.85;6;
2;Australia;Victoria;Buckrabanyule;;143.5166667;-36.25;6;
2;Australia;Victoria;Budgeree East;;146.3833333;-38.45;6;
2;Australia;Victoria;Budgeree;;146.3333333;-38.4166667;6;
2;Australia;Victoria;Budgerum East;;143.7666667;-35.7666667;6;
2;Australia;Victoria;Buffalo River;;146.6833333;-36.6333333;6;
2;Australia;Victoria;Buffalo;;146.0333333;-38.65;6;
2;Australia;Victoria;Bulart;;141.95;-37.55;6;
2;Australia;Victoria;Bulla;;144.8;-37.6333333;6;
2;Australia;Victoria;Bullabul;;143.8833333;-36.6;6;
2;Australia;Victoria;Bullarook;;144.0166667;-37.5333333;6;
2;Australia;Victoria;Bullarto;;144.2333333;-37.4;6;
2;Australia;Victoria;Bulleen;;145.0833333;-37.7666667;6;
2;Australia;Victoria;Bullengarook;;144.4833333;-37.5166667;6;
2;Australia;Victoria;Bullhead;;147.3;-36.3666667;6;
2;Australia;Victoria;Bullioh;;147.3333333;-36.2;6;
2;Australia;Victoria;Bulls Swamp;;145.9166667;-38.2166667;6;
2;Australia;Victoria;Bullumwaal;;147.5333333;-37.6333333;6;
2;Australia;Victoria;Buln Buln East;;146;-38.0833333;6;
2;Australia;Victoria;Buln Buln;;145.9333333;-38.1;6;
2;Australia;Victoria;Bulumwaal;;147.5333333;-37.6333333;6;
2;Australia;Victoria;Bumberrah;;147.8333333;-37.8;6;
2;Australia;Victoria;Bunbartha;;145.3166667;-36.2166667;6;
2;Australia;Victoria;Bundalaguah;;147.0166667;-38.0333333;6;
2;Australia;Victoria;Bundalong South;;146.1833333;-36.1;6;
2;Australia;Victoria;Bundalong;;146.1666667;-36.0333333;6;
2;Australia;Victoria;Bunding;;144.1666667;-37.5166667;6;
2;Australia;Victoria;Bung Bong;;143.6166667;-37.0666667;6;
2;Australia;Victoria;Bungalally;;142.25;-36.8;6;
2;Australia;Victoria;Bungaree;;144;-37.5666667;6;
2;Australia;Victoria;Bungarre;;144;-37.5666667;6;
2;Australia;Victoria;Bungeet;;146.05;-36.3;6;
2;Australia;Victoria;Bungeluke;;143.3833333;-36.0666667;6;
2;Australia;Victoria;Bungil;;147.35;-36.0666667;6;
2;Australia;Victoria;Buninyong;;143.9166667;-37.6666667;6;
2;Australia;Victoria;Bunyip;;145.7166667;-38.1;6;
2;Australia;Victoria;Burkes Flat;;143.55;-36.65;6;
2;Australia;Victoria;Burleigh;;145.4333333;-37.8333333;6;
2;Australia;Victoria;Burlington;;145.2333333;-37.0333333;6;
2;Australia;Victoria;Burnbank;;143.6;-37.2333333;6;
2;Australia;Victoria;Burndale;;145.6666667;-38.4833333;6;
2;Australia;Victoria;Burramine South;;145.8666667;-36.05;6;
2;Australia;Victoria;Burrereo;;142.7333333;-36.5166667;6;
2;Australia;Victoria;Burrowye;;147.55;-36.0333333;6;
2;Australia;Victoria;Burrum;;142.7333333;-36.6166667;6;
2;Australia;Victoria;Burrumbeet;;143.6666667;-37.4666667;6;
2;Australia;Victoria;Bushfield;;142.5166667;-38.3333333;6;
2;Australia;Victoria;Bushy Park;;147.0333333;-37.8666667;6;
2;Australia;Victoria;Butingitch;;142.9333333;-37.2833333;6;
2;Australia;Victoria;Buxton;;145.7166667;-37.4166667;6;
2;Australia;Victoria;Byaduk North;;141.9666667;-37.9;6;
2;Australia;Victoria;Byaduk;;141.9666667;-37.95;6;
2;Australia;Victoria;Bylands;;144.9666667;-37.35;6;
2;Australia;Victoria;Byrneside;;145.1833333;-36.4166667;6;
2;Australia;Victoria;Byrneville;;142.35;-36.5;6;
2;Australia;Victoria;Caldermeade;;145.5333333;-38.25;6;
2;Australia;Victoria;Calivil;;144.0666667;-36.2666667;6;
2;Australia;Victoria;Callawadda South;;142.8;-36.9;6;
2;Australia;Victoria;Callawadda;;142.8;-36.8;6;
2;Australia;Victoria;Callignee North;;146.6;-38.3166667;6;
2;Australia;Victoria;Callignee South;;146.6166667;-38.3833333;6;
2;Australia;Victoria;Callignee;;146.5833333;-38.3333333;6;
2;Australia;Victoria;Calrossie;;146.6666667;-38.4833333;6;
2;Australia;Victoria;Calulu;;147.5166667;-37.8;6;
2;Australia;Victoria;Camberwell;;145.0666667;-37.8333333;6;
2;Australia;Victoria;Cambrian Hill;;143.8333333;-37.6333333;6;
2;Australia;Victoria;Campbell;;144.2166667;-37.1;6;
2;Australia;Victoria;Campbellfield;;144.95;-37.6833333;6;
2;Australia;Victoria;Campbells Bridge;;142.7833333;-36.9333333;6;
2;Australia;Victoria;Campbells Creek;;144.2166667;-37.1;6;
2;Australia;Victoria;Campbells Forest;;144.1333333;-36.6;6;
2;Australia;Victoria;Campbelltown;;143.95;-37.2;6;
2;Australia;Victoria;Camperdown;;143.15;-38.2333333;6;
2;Australia;Victoria;Canadian;;143.8833333;-37.5833333;6;
2;Australia;Victoria;Canary Island South;;143.8666667;-36.05;6;
2;Australia;Victoria;Canary Island;;143.85;-35.9833333;6;
2;Australia;Victoria;Cann River;;149.1666667;-37.5666667;6;
2;Australia;Victoria;Cannie;;143.4333333;-35.7333333;6;
2;Australia;Victoria;Cannum;;142.25;-36.3;6;
2;Australia;Victoria;Cape Bridgewater;;141.4;-38.3833333;6;
2;Australia;Victoria;Cape Clear;;143.6166667;-37.7833333;6;
2;Australia;Victoria;Cape Otway;;143.5166667;-38.85;6;
2;Australia;Victoria;Capels Crossing;;143.4333333;-35.6333333;6;
2;Australia;Victoria;Carag Carag;;144.9166667;-36.4666667;6;
2;Australia;Victoria;Caralulup;;143.6333333;-37.2;6;
2;Australia;Victoria;Caramut;;142.5166667;-37.95;6;
2;Australia;Victoria;Carapooee;;143.3333333;-36.7;6;
2;Australia;Victoria;Carapook;;141.5333333;-37.55;6;
2;Australia;Victoria;Carboor Upper;;146.5333333;-36.6666667;6;
2;Australia;Victoria;Carboor;;146.55;-36.6333333;6;
2;Australia;Victoria;Cardigan;;143.75;-37.5333333;6;
2;Australia;Victoria;Cardinia;;145.4166667;-38.15;6;
2;Australia;Victoria;Cargerie;;143.9666667;-37.8;6;
2;Australia;Victoria;Carina;;141.1;-35.25;6;
2;Australia;Victoria;Carisbrook;;143.8166667;-37.0333333;6;
2;Australia;Victoria;Carlisle River;;143.3833333;-38.5666667;6;
2;Australia;Victoria;Carlsruhe;;144.5;-37.2833333;6;
2;Australia;Victoria;Carngham;;143.5833333;-37.5833333;6;
2;Australia;Victoria;Carpendeit;;143.2666667;-38.3833333;6;
2;Australia;Victoria;Carrajung Lower;;146.7333333;-38.4;6;
2;Australia;Victoria;Carrajung South;;146.7333333;-38.3833333;6;
2;Australia;Victoria;Carrajung;;146.6833333;-38.3666667;6;
2;Australia;Victoria;Carranballac;;143.2166667;-37.7;6;
2;Australia;Victoria;Carron;;142.7166667;-36.3;6;
2;Australia;Victoria;Carrum Downs;;145.1833333;-38.1;6;
2;Australia;Victoria;Carrum North;;145.15;-38.05;6;
